Date,LKOH,GAZP,SBER,TATN,NVTK,Index
2017-02-02,3364.5,148.8,172.83,404.9,746.0,1167.0303001084148
2017-02-03,3370.5,149.35,173.8,404.4,763.3,1170.6027338317588
2017-02-06,3338.0,148.5,172.87,401.95,759.8,1160.1513280116947
2017-02-07,3379.0,148.7,173.47,399.0,761.1,1172.0237918085618
2017-02-08,3299.0,145.2,171.2,406.0,755.0,1147.5799319408789
2017-02-09,3266.5,142.11,168.8,398.95,735.2,1134.2421049783368
2017-02-10,3245.5,140.5,165.5,398.3,744.2,1127.6286999049657
2017-02-13,3279.0,141.2,164.7,395.45,756.5,1138.0887612236547
2017-02-14,3250.0,140.62,162.7,385.2,747.0,1127.0816232848524
2017-02-15,3211.0,139.72,163.5,377.5,750.0,1115.1387087884837
2017-02-16,3232.0,139.16,166.49,380.5,756.1,1122.664137642652
2017-02-17,3198.5,138.12,165.49,367.1,759.5,1111.2455258401203
2017-02-20,3180.0,138.5,165.44,365.0,754.9,1105.3410944025632
2017-02-21,3199.5,138.35,167.0,366.15,779.0,1113.5551979550787
2017-02-22,3175.5,136.68,165.9,364.5,778.9,1105.689387201081
2017-02-24,3184.0,136.75,165.51,360.0,783.0,1107.9370621318997
2017-02-27,3135.0,135.07,160.95,351.9,757.5,1089.0593524570609
2017-02-28,3086.0,134.0,156.0,340.95,754.0,1071.84935900659
2017-03-01,3120.0,133.85,160.0,355.95,751.7,1084.0940482256333
2017-03-02,3086.0,131.3,163.4,365.0,739.8,1074.3420229886488
2017-03-03,3085.0,134.8,164.4,364.0,746.3,1075.6935176668194
2017-03-06,3078.5,134.6,162.0,370.0,755.0,1074.590563741406
2017-03-07,3070.0,132.89,160.98,354.95,746.3,1068.999405778151
2017-03-09,2970.0,129.0,156.2,342.7,715.2,1033.7431962850546
2017-03-10,3028.0,128.78,157.5,341.1,707.3,1049.9498998532824
2017-03-13,3051.0,129.93,158.92,363.4,721.8,1060.9955019536926
2017-03-14,3080.0,128.8,157.42,365.4,717.4,1068.571050660465
2017-03-15,3088.0,127.6,156.2,356.0,723.2,1069.7363815544436
2017-03-16,3095.0,128.05,158.35,371.0,722.1,1073.970299596404
2017-03-17,3130.0,128.94,161.15,368.7,740.0,1086.3395551948313
2017-03-20,3092.5,128.79,163.8,364.45,738.1,1075.4384442021997
2017-03-21,3101.0,129.3,162.98,364.7,742.5,1078.2506854454473
2017-03-22,3120.5,131.65,162.92,365.5,747.0,1085.0019053891308
2017-03-23,3066.0,130.99,164.15,359.95,738.6,1067.9812333273087
2017-03-24,3017.5,130.05,164.52,349.0,736.0,1052.323310262163
2017-03-27,3003.0,128.8,162.69,347.35,727.7,1046.4341335822053
2017-03-28,3055.0,129.2,163.66,351.9,740.6,1063.4758960386037
2017-03-29,3061.0,128.81,163.22,354.0,729.2,1064.2437566430024
2017-03-30,2982.0,128.49,163.5,359.9,714.1,1040.663165856435
2017-03-31,2981.0,127.9,159.8,347.65,704.9,1037.1619510643613
2017-04-03,3026.5,127.21,161.8,351.0,701.5,1050.726427223785
2017-04-04,3050.0,128.81,163.5,352.35,723.0,1060.4018660346908
2017-04-05,3057.0,130.69,168.1,369.85,733.3,1066.8843043697843
2017-04-06,3057.5,130.5,167.49,369.45,736.5,1067.0637408902487
2017-04-07,2991.0,128.72,161.49,357.7,736.7,1044.567371157172
2017-04-10,2956.0,126.16,155.2,343.3,712.7,1028.524940245612
2017-04-11,2968.0,126.0,156.0,342.15,710.1,1031.801969464473
2017-04-12,2949.5,125.05,150.28,334.95,702.7,1023.3535275714735
2017-04-13,2910.0,124.54,152.0,330.0,699.9,1011.3938881095029
2017-04-14,2864.5,122.85,149.24,325.0,685.0,995.2297489948933
2017-04-17,2880.0,123.7,153.99,329.0,679.0,1001.0272800853345
2017-04-18,2828.5,122.22,153.4,323.25,684.4,985.3903739289271
2017-04-19,2859.0,121.55,153.6,326.65,678.8,993.9884309257259
2017-04-20,2858.0,121.99,158.21,324.45,685.1,995.2431635574402
2017-04-21,2850.0,123.0,159.59,326.85,683.7,993.6752100807184
2017-04-24,2919.0,128.0,162.5,331.6,689.6,1016.7702554429138
2017-04-25,2957.0,130.2,162.55,335.1,696.8,1029.4035463252396
2017-04-26,2970.0,133.43,165.05,339.8,709.5,1036.2738755711666
2017-04-27,2885.0,133.41,164.69,361.2,697.1,1012.8253215955068
2017-04-28,2818.0,136.75,165.2,377.0,695.4,996.0240171617257
2017-05-02,2864.0,136.52,166.64,371.35,695.7,1009.0492335063615
2017-05-03,2770.0,135.81,164.71,361.0,687.4,979.2747967970778
2017-05-04,2780.0,134.93,165.5,368.25,693.0,983.4159570117837
2017-05-05,2811.5,134.41,165.8,368.3,696.0,992.7465089154847
2017-05-10,2917.0,134.19,170.8,373.5,692.0,1024.712521361366
2017-05-11,2840.0,131.1,169.97,372.35,682.9,1000.4383545310384
2017-05-12,2856.0,132.5,167.7,375.5,677.0,1004.7366510684833
2017-05-15,2876.0,131.5,171.35,386.5,684.0,1012.9756476238291
2017-05-16,2890.5,131.13,170.66,384.0,678.1,1016.122436771673
2017-05-17,2870.0,132.07,169.24,393.5,685.2,1011.754039765477
2017-05-18,2877.0,126.9,166.5,392.8,677.7,1010.9938861677913
2017-05-19,2850.0,124.19,168.87,392.25,684.4,1003.534676548298
2017-05-22,2811.0,122.52,168.03,389.35,680.0,990.8719299405017
2017-05-23,2825.0,123.23,166.31,392.0,681.0,995.0829440183381
2017-05-24,2804.0,122.0,165.7,400.0,687.0,989.9204057784833
2017-05-25,2798.0,121.61,164.05,389.5,680.1,985.9154329161591
2017-05-26,2796.5,122.2,160.7,388.0,658.2,982.7551827509499
2017-05-29,2794.5,123.11,163.9,388.8,650.0,982.5743251395601
2017-05-30,2825.0,122.1,161.64,387.0,650.6,990.447380911602
2017-05-31,2753.0,120.28,155.93,384.5,641.0,966.5856236388136
2017-06-01,2700.0,118.0,153.0,378.45,624.7,947.8093031639437
2017-06-02,2734.0,119.69,157.14,380.3,615.0,958.4887089795419
2017-06-05,2734.5,119.0,154.7,376.3,609.0,956.890924537415
2017-06-06,2721.5,119.05,152.8,363.4,618.0,952.0320067747139
2017-06-07,2705.0,118.92,152.82,358.0,615.0,946.3616530950598
2017-06-08,2735.0,119.3,151.93,359.9,624.6,955.988669850025
2017-06-09,2774.0,120.5,150.13,360.0,634.3,968.0343333708786
2017-06-13,2760.5,118.15,146.0,360.3,616.1,960.9337061265303
2017-06-14,2730.0,115.35,143.0,365.65,622.2,951.7289033059496
2017-06-15,2712.0,115.49,139.0,365.0,617.7,945.1128655670418
2017-06-16,2685.0,116.02,141.63,350.1,616.9,936.3537449743138
2017-06-19,2779.5,117.33,145.0,368.55,626.7,967.8098212195738
2017-06-20,2769.0,117.44,144.9,369.0,619.8,964.2211100993691
2017-06-21,2728.5,117.97,143.49,376.4,611.0,952.3326082142993
2017-06-22,2760.5,119.55,144.25,373.1,624.1,962.9943155630217
2017-06-23,2775.0,119.1,144.1,371.85,625.9,967.0583672668747
2017-06-26,2767.0,118.67,144.49,370.0,621.9,964.166176228424
2017-06-27,2800.0,119.35,147.1,372.25,634.8,975.9204888687999
2017-06-28,2874.5,119.7,145.5,380.9,635.6,998.2468167805469
2017-06-29,2873.0,119.16,143.8,378.85,641.7,997.5570114261634
2017-06-30,2872.5,118.49,145.59,375.6,645.5,997.6383548063436
2017-07-03,2920.0,119.86,147.5,389.15,658.9,1014.9028868854897
2017-07-04,2933.0,122.73,149.39,383.4,657.7,1019.1654737933075
2017-07-05,2951.5,122.7,148.96,388.5,651.7,1024.457120920721
2017-07-06,2985.0,122.68,150.35,370.95,646.5,1032.1111108261048
2017-07-07,2856.0,123.0,152.16,369.1,641.0,994.5598362569617
2017-07-10,2859.0,124.25,155.0,365.5,638.6,995.8509784415372
2017-07-11,2875.0,124.78,156.91,367.05,638.5,1001.258973777992
2017-07-12,2914.5,124.87,160.85,374.0,639.3,1014.5288544018416
2017-07-13,2908.5,125.55,159.94,377.8,633.5,1012.6668013754704
2017-07-14,2923.0,125.0,161.4,378.0,625.2,1016.3773959793015
2017-07-17,2880.0,125.14,161.98,377.3,625.0,1003.9964255636604
2017-07-18,2840.0,124.49,161.7,371.75,617.0,990.8493361326339
2017-07-19,2896.0,120.11,164.34,386.5,624.8,1008.8510913285133
2017-07-20,2896.0,120.6,163.93,386.7,627.6,1009.1489912424998
2017-07-21,2842.0,118.95,162.1,385.1,617.1,991.5157445557095
2017-07-24,2826.5,119.17,161.33,386.75,624.3,987.7027414337945
2017-07-25,2835.0,118.4,160.22,380.2,614.0,988.0705202416646
2017-07-26,2833.0,119.0,161.55,389.8,612.5,988.905472920224
2017-07-27,2851.5,118.68,166.0,388.1,615.9,995.3722667143418
2017-07-28,2794.0,116.9,165.4,379.0,604.9,976.1169558897788
2017-07-31,2797.5,116.1,164.53,390.1,607.7,978.1733441474239
2017-08-01,2864.5,117.99,166.31,389.8,613.1,998.9744326795126
2017-08-02,2938.0,119.09,169.9,392.0,621.4,1022.4151979644553
2017-08-03,2930.0,119.58,170.0,392.6,617.9,1020.0144502488736
2017-08-04,2903.0,119.45,169.73,382.95,609.0,1010.2475372966935
2017-08-07,2917.5,119.5,172.79,387.0,614.1,1016.0991475711988
2017-08-08,2974.0,119.67,175.75,401.0,624.7,1035.7107844647248
2017-08-09,2939.0,118.68,173.4,389.9,615.0,1022.6574547374521
2017-08-10,2901.5,118.05,172.2,388.15,614.0,1011.0449105194994
2017-08-11,2860.0,116.93,172.05,379.45,613.5,997.6722154956319
2017-08-14,2883.5,117.4,172.51,377.0,604.5,1003.670073059077
2017-08-15,2874.0,117.59,172.33,377.35,603.9,1000.9100739059711
2017-08-16,2846.5,116.75,173.05,379.25,599.0,992.6706419147397
2017-08-17,2841.0,116.22,172.72,381.5,595.6,990.8059596574935
2017-08-18,2829.0,116.0,169.5,380.95,596.7,986.5198324154234
2017-08-21,2854.5,115.92,169.9,375.5,605.2,994.1249324994086
2017-08-22,2897.0,116.0,171.0,381.25,612.1,1007.9689574893513
2017-08-23,2893.5,115.75,175.3,382.15,602.1,1007.162648277277
2017-08-24,2894.0,116.56,179.8,383.2,602.0,1008.7275767039318
2017-08-25,2915.0,117.85,180.51,385.5,603.8,1015.7460261734299
2017-08-28,2920.0,118.75,181.85,388.0,596.0,1017.3617959701004
2017-08-29,2894.0,118.3,181.89,382.85,594.1,1008.9793774147837
2017-08-30,2905.0,118.2,183.5,381.55,601.2,1013.0065011183117
2017-08-31,2940.5,117.97,183.51,388.0,599.3,1023.7848379738414
2017-09-01,2915.0,117.4,183.66,386.15,596.5,1015.8278750018885
2017-09-04,2895.0,117.0,184.1,385.4,597.7,1010.0508729699734
2017-09-05,2883.5,116.0,184.14,386.0,602.0,1006.8974742567442
2017-09-06,2919.0,117.14,183.12,392.5,599.8,1017.7740400781487
2017-09-07,2876.0,117.95,184.0,389.4,600.0,1005.4164224074392
2017-09-08,2925.0,120.34,185.89,395.85,606.2,1021.9759320091778
2017-09-11,2909.0,121.0,190.5,391.05,600.1,1017.5764809154604
2017-09-12,2961.5,121.99,189.32,391.35,604.5,1033.1910500056886
2017-09-13,2938.0,123.55,189.1,384.5,606.0,1026.119834826123
2017-09-14,2970.0,123.33,188.64,391.05,606.1,1035.956895115285
2017-09-15,2978.5,122.5,188.75,396.6,610.0,1039.175819348016
2017-09-18,3032.5,122.72,188.04,395.5,623.0,1055.7251231705345
2017-09-19,3025.0,121.75,184.85,391.05,627.0,1052.3701495496286
2017-09-20,2985.0,122.25,186.47,399.95,636.8,1043.1382167085792
2017-09-21,2991.5,122.34,187.38,409.4,651.5,1047.5895423681382
2017-09-22,2970.0,121.95,187.55,402.35,645.4,1039.9844444384726
2017-09-25,3039.5,123.03,191.2,412.1,651.7,1062.9345836942646
2017-09-26,3022.0,123.03,192.54,405.7,662.3,1058.4024654037041
2017-09-27,3064.5,123.36,193.7,410.95,660.3,1071.4994469419858
2017-09-28,3065.0,122.5,191.96,411.65,657.0,1070.7797680756826
2017-09-29,3064.0,122.2,192.33,411.25,664.0,1071.0634571715666
2017-10-02,3044.5,121.9,193.0,403.15,660.0,1064.2506458177888
2017-10-03,3054.0,120.78,192.5,404.85,663.5,1067.073068633152
2017-10-04,3038.5,121.76,192.03,414.8,668.4,1064.2543287068406
2017-10-05,3054.0,123.5,193.74,419.95,680.0,1071.2096509369132
2017-10-06,3060.0,123.47,194.16,425.0,677.1,1073.3484593081482
2017-10-09,3052.5,124.81,194.0,421.1,666.1,1070.1095970443325
2017-10-10,3037.5,124.44,193.21,424.35,666.7,1065.8804511300334
2017-10-11,3040.0,126.0,195.83,427.9,681.6,1069.3503151216303
2017-10-12,3035.0,125.93,195.51,428.6,675.3,1067.3337218652173
2017-10-13,3018.0,126.86,196.48,430.2,669.0,1062.521155163808
2017-10-16,3020.0,127.17,197.7,429.75,667.1,1063.2663125649656
2017-10-17,3003.0,125.15,197.2,425.3,657.7,1056.36352973654
2017-10-18,3011.0,126.7,195.31,421.05,664.6,1058.7714514882005
2017-10-19,2985.0,125.5,192.2,415.55,660.7,1049.2082449966274
2017-10-20,2994.0,126.7,192.97,424.85,661.8,1053.4504167504829
2017-10-23,2997.0,126.8,192.34,418.95,664.0,1053.7336646882789
2017-10-24,3018.0,126.02,192.5,422.6,656.0,1059.357360579292
2017-10-25,3005.0,125.0,192.04,412.0,650.7,1053.5708503501808
2017-10-26,2996.0,124.2,192.75,408.35,647.0,1050.1942057059182
2017-10-27,3064.5,125.94,196.05,419.85,651.8,1073.0100462254388
2017-10-30,3058.0,125.98,195.0,424.3,649.0,1071.1290922078904
2017-10-31,3096.0,125.9,193.8,436.0,651.0,1083.2970524449895
2017-11-01,3144.5,126.5,194.05,444.4,654.0,1098.7673407489162
2017-11-02,3150.0,125.67,193.85,439.0,652.0,1099.3192269899082
2017-11-03,3168.5,125.9,193.8,437.5,651.1,1104.4880823971707
2017-11-07,3325.0,132.28,205.96,491.95,672.0,1162.3613816783068
2017-11-08,3336.0,132.3,209.09,490.0,674.2,1166.2927163989964
2017-11-09,3368.0,131.5,220.05,491.35,674.3,1178.1766600429478
2017-11-10,3344.5,132.5,217.7,487.0,675.2,1170.6603356680637
2017-11-13,3326.0,133.32,216.61,484.3,673.5,1164.8074744969526
2017-11-14,3325.0,132.93,221.4,487.5,675.2,1166.0785246540854
2017-11-15,3296.0,131.21,225.95,479.6,656.8,1155.8427154944752
2017-11-16,3304.0,129.2,227.5,471.0,663.5,1157.6299568367185
2017-11-17,3304.5,129.65,225.65,468.85,658.4,1156.7654668239477
2017-11-20,3281.0,129.96,224.6,471.0,665.0,1150.5925792686148
2017-11-21,3319.5,132.49,231.0,492.35,667.0,1166.5228270753346
2017-11-22,3369.0,132.57,230.25,488.95,671.1,1180.6924140052456
2017-11-23,3380.0,131.6,225.56,483.95,669.9,1181.8226791417546
2017-11-24,3395.0,133.57,228.0,479.5,673.3,1187.099685511772
2017-11-27,3365.0,133.5,226.76,483.9,661.4,1177.5338284250377
2017-11-28,3343.0,135.18,230.0,480.0,678.7,1173.4707264500887
2017-11-29,3308.5,133.55,228.2,467.65,666.4,1160.1595117014856
2017-11-30,3292.5,132.15,224.35,456.7,650.0,1151.5727154373317
2017-12-01,3344.0,133.02,221.5,459.75,663.5,1167.5537446372643
2017-12-04,3390.5,133.77,224.6,511.45,666.0,1187.9151706203168
2017-12-05,3403.0,133.65,223.91,506.7,669.8,1191.144525949661
2017-12-06,3403.0,134.0,223.75,510.9,673.0,1191.9419135358394
2017-12-07,3374.5,133.02,219.81,507.0,677.1,1182.3836628796662
2017-12-08,3388.5,132.6,220.89,503.1,668.4,1185.4044739718852
2017-12-11,3432.5,134.65,227.69,516.95,676.9,1202.6340490194857
2017-12-12,3473.5,135.5,227.9,517.0,695.0,1216.3788006149925
2017-12-13,3458.0,135.56,221.8,503.0,690.0,1208.437720731464
2017-12-14,3453.5,135.91,229.9,492.8,686.0,1207.7235321223136
2017-12-15,3420.0,135.5,226.53,487.55,698.0,1197.5459408329152
2017-12-18,3395.5,134.25,227.4,503.0,688.6,1191.2069499935155
2017-12-19,3402.0,133.96,224.1,491.65,680.0,1190.209563640048
2017-12-20,3373.0,132.5,226.0,477.3,665.1,1178.9915093378659
2017-12-21,3332.5,131.7,223.6,471.95,674.7,1166.6957858462767
2017-12-22,3347.0,132.42,221.44,481.6,684.4,1172.4767402013929
2017-12-25,3320.0,131.96,223.3,481.75,671.8,1163.8992283483437
2017-12-26,3288.0,131.2,223.57,483.0,671.5,1154.5956175039196
2017-12-27,3283.5,130.99,226.98,482.4,679.5,1154.6931636817098
2017-12-28,3317.0,130.53,224.2,477.95,676.0,1162.808597931342
2017-12-29,3334.5,130.5,225.2,478.8,677.7,1168.3583719613473
2018-01-03,3421.5,132.2,231.9,486.8,695.1,1198.0622809280744
2018-01-04,3501.0,135.89,238.8,502.0,697.3,1225.6504872728892
2018-01-05,3569.5,137.12,238.6,500.9,701.0,1245.9908211992927
2018-01-09,3628.5,140.0,240.4,511.3,695.4,1264.9695465229104
2018-01-10,3641.0,143.43,237.76,510.3,685.4,1267.8957680425697
2018-01-11,3687.5,144.58,239.0,508.95,687.4,1282.0118505659511
2018-01-12,3908.0,143.99,237.75,515.55,679.2,1345.4843823285382
2018-01-15,3876.5,142.99,238.85,518.15,690.4,1337.611812259936
2018-01-16,3862.0,145.29,239.64,528.95,686.9,1335.1087092211849
2018-01-17,3851.5,148.7,239.82,546.0,689.1,1335.1016662112374
2018-01-18,3855.0,150.35,245.5,560.0,693.0,1339.8272703847279
2018-01-19,3825.5,149.13,242.45,551.2,700.0,1329.8420166025992
2018-01-22,3870.0,150.3,243.99,567.15,704.0,1345.5406922312134
2018-01-23,3841.5,148.8,244.4,564.4,703.9,1336.6620019236009
2018-01-24,3850.0,149.7,247.53,569.7,709.0,1341.1584578770032
2018-01-25,3825.0,149.8,250.64,573.8,717.2,1335.8602711456997
2018-01-26,3821.0,147.19,247.0,580.0,718.6,1333.9182114692155
2018-01-29,3778.0,144.75,250.48,578.6,714.7,1321.1480871621375
2018-01-30,3713.0,143.5,257.8,565.4,711.6,1302.0218410361754
2018-01-31,3728.0,143.36,264.5,565.2,727.7,1309.3395890781017
2018-02-01,3760.5,145.39,263.2,578.65,732.0,1320.850813997398
2018-02-02,3797.0,144.0,257.32,579.0,733.0,1329.7525260308353
2018-02-05,3752.0,144.53,255.64,564.4,728.0,1314.395212253297
2018-02-06,3655.5,141.59,258.94,542.7,729.7,1284.1831867369538
2018-02-07,3735.0,141.0,257.58,563.1,736.4,1309.5742478096513
2018-02-08,3686.0,137.2,253.19,555.5,731.0,1291.9692445211158
2018-02-09,3617.5,135.56,250.11,536.7,714.4,1267.4018974603816
2018-02-12,3656.5,137.3,255.05,536.0,718.0,1280.6136020883157
2018-02-13,3729.5,139.85,258.3,549.75,719.1,1304.866834214628
2018-02-14,3709.0,138.89,262.03,554.0,730.0,1300.9895061461975
2018-02-15,3730.0,137.06,264.58,560.0,741.8,1308.8924180288418
2018-02-16,3751.0,137.06,266.99,569.0,737.6,1316.194667550826
2018-02-19,3715.0,138.31,266.85,569.05,729.1,1305.3281557749344
2018-02-20,3744.0,141.32,267.22,574.8,728.0,1315.175414033214
2018-02-21,3808.5,144.0,279.2,586.3,739.9,1339.8134013054282
2018-02-22,3836.0,145.97,277.49,599.5,735.9,1349.010057510775
2018-02-26,3839.5,147.0,279.97,602.0,734.0,1351.0162717196185
2018-02-27,3838.5,146.5,278.21,606.2,735.0,1350.7142479491076
2018-02-28,3776.5,143.16,272.4,594.0,710.0,1326.907345238175
2018-03-01,3754.0,140.1,275.0,594.8,732.9,1322.271792987307
2018-03-02,3749.5,138.57,273.0,595.0,732.0,1320.0123154085397
2018-03-05,3730.0,141.6,277.0,600.4,736.4,1317.1278864083606
2018-03-06,3744.0,140.59,274.03,604.0,736.9,1320.632681930805
2018-03-07,3721.0,138.56,274.0,595.25,729.3,1311.7839264618406
2018-03-09,3789.0,139.81,274.6,604.0,737.5,1333.6580811852946
2018-03-12,3770.0,141.35,274.3,606.8,744.8,1329.436263102214
2018-03-13,3773.0,142.75,273.95,606.5,731.6,1329.4173671919725
2018-03-14,3742.0,138.8,262.5,602.95,726.7,1315.7635091178772
2018-03-15,3800.0,138.25,254.51,606.7,734.5,1331.5776667566538
2018-03-16,3874.5,141.0,256.15,613.25,747.1,1356.1329974961673
2018-03-19,3815.0,139.91,255.0,611.0,757.0,1338.923635767933
2018-03-20,3860.0,142.45,257.15,620.0,757.5,1354.2132260860305
2018-03-21,3874.0,141.51,268.88,618.8,760.4,1360.990652602704
2018-03-22,3857.0,139.5,265.5,616.75,748.7,1353.455156223593
2018-03-23,3874.5,142.0,262.0,618.35,750.0,1358.6405257913666
2018-03-26,3800.0,138.27,255.0,603.5,743.1,1332.0966442553442
2018-03-27,3878.0,140.8,258.0,605.5,752.8,1357.1835116805344
2018-03-28,3927.0,140.47,251.5,604.0,743.0,1368.700461536143
2018-03-29,3991.5,142.8,252.9,615.0,741.9,1389.4855261558937
2018-03-30,3961.0,142.33,253.57,611.6,737.6,1379.9309979625555
2018-04-02,3955.5,140.32,249.99,598.3,735.2,1375.2470134822265
2018-04-03,3951.0,141.13,251.6,604.95,741.0,1375.7909455117756
2018-04-04,3939.0,140.18,255.69,599.75,753.1,1373.5288398490509
2018-04-05,3990.0,140.5,262.0,614.55,770.0,1393.0373530383733
2018-04-06,3939.0,141.5,256.76,610.0,762.3,1376.0764996576422
2018-04-09,3620.0,135.01,213.0,596.7,710.9,1265.2735215742266
2018-04-10,3900.0,141.8,214.8,641.1,747.5,1356.7940722836145
2018-04-11,4070.0,145.27,208.0,650.25,743.4,1406.0100228221368
2018-04-12,3979.0,145.99,212.21,655.65,739.0,1381.0620385655284
2018-04-13,3902.0,142.58,204.7,647.75,732.1,1354.5230280167905
2018-04-16,3892.0,141.5,192.06,650.0,716.0,1347.1075765107228
2018-04-17,3940.0,142.4,207.5,657.0,728.0,1366.8359619011485
2018-04-18,4030.0,144.75,215.87,660.55,746.1,1397.5604163320768
2018-04-19,4015.0,143.4,213.45,660.0,734.1,1391.1556051554783
2018-04-20,3985.0,144.4,215.36,657.1,738.6,1383.264165457286
2018-04-23,3974.0,143.99,223.25,659.45,743.7,1382.5866588976328
2018-04-24,3999.5,144.14,223.0,661.0,743.7,1390.1295166645011
2018-04-25,4029.0,142.7,220.45,666.0,740.4,1397.9379596418464
2018-04-26,4140.0,145.48,220.7,680.0,760.0,1434.1753446884202
2018-04-27,4212.0,144.5,223.91,685.25,770.8,1457.0823107860842
2018-04-28,4178.5,144.3,224.8,680.7,766.1,1446.622657786381
2018-04-30,4156.5,145.93,226.99,671.05,770.0,1440.490774237619
2018-05-02,4141.0,144.94,229.02,671.0,758.2,1435.1929033320691
2018-05-03,4068.0,142.7,228.03,650.0,748.4,1410.0159558913654
2018-05-04,4108.0,143.73,228.55,659.35,765.7,1424.5520056115718
2018-05-07,4121.0,144.05,229.86,654.15,754.0,1427.1339651418423
2018-05-08,4180.0,145.48,226.7,666.95,754.0,1445.2674395021452
2018-05-10,4235.0,146.38,233.7,671.8,765.0,1464.6480703680952
2018-05-11,4383.0,150.7,235.72,677.55,769.5,1510.2330315335416
2018-05-14,4407.5,150.98,237.8,685.25,774.3,1519.1840778828964
2018-05-15,4392.0,149.2,231.39,679.55,772.2,1511.8401841577547
2018-05-16,4410.0,148.59,229.8,676.0,768.3,1515.7759581977352
2018-05-17,4354.0,147.15,226.05,672.1,770.6,1498.0115595542304
2018-05-18,4450.0,145.65,222.2,681.5,772.8,1525.7290836980749
2018-05-21,4398.5,146.76,226.21,685.0,775.1,1512.6608285302839
2018-05-22,4360.0,146.5,225.6,676.05,770.0,1499.8501810543132
2018-05-23,4263.0,146.06,221.0,664.3,761.3,1468.4401631599162
2018-05-24,4230.0,145.27,222.01,664.0,757.2,1458.5170168857655
2018-05-25,4248.0,145.09,220.0,667.6,808.1,1468.0206328354875
2018-05-28,4290.0,145.09,220.9,663.35,802.5,1479.458570215296
2018-05-29,4224.0,143.9,219.0,675.95,825.4,1462.9255034279304
2018-05-30,4246.5,143.26,221.01,669.5,821.2,1468.6869260865483
2018-05-31,4209.0,145.0,222.36,666.5,838.2,1459.7604031722065
2018-06-01,4205.5,144.0,220.0,665.55,838.4,1457.814789840493
2018-06-04,4299.0,146.44,220.0,670.45,841.0,1486.3438988779606
2018-06-05,4278.0,146.0,215.56,673.85,847.1,1479.963646790252
2018-06-06,4264.5,146.9,217.9,668.5,844.4,1476.0364246097972
2018-06-07,4250.0,146.05,216.41,668.0,848.0,1471.4993880119644
2018-06-08,4159.5,143.05,210.95,653.3,824.2,1439.4358163169106
2018-06-09,4191.0,144.08,212.6,656.35,827.1,1449.8350410442856
2018-06-11,4159.5,142.28,210.35,653.0,828.2,1439.3969980568402
2018-06-13,4140.0,141.0,215.0,655.0,824.0,1434.3857347893832
2018-06-14,4090.0,139.4,214.0,642.05,813.8,1416.9002782514656
2018-06-15,4055.0,137.73,209.36,650.0,804.0,1405.2013658547044
2018-06-18,4045.5,136.52,206.3,641.0,799.5,1399.9921307843888
2018-06-19,4091.0,135.5,206.0,646.05,805.0,1413.8698077238496
2018-06-20,4132.0,136.91,212.2,655.0,847.0,1432.2829597209668
2018-06-21,4135.0,134.4,210.4,661.45,832.3,1431.472321376476
2018-06-22,4125.0,136.76,214.43,656.65,827.8,1429.268484394374
2018-06-25,4140.0,137.1,202.51,672.65,829.1,1432.689068657729
2018-06-26,4154.0,138.07,199.91,660.45,833.3,1435.394763492185
2018-06-27,4222.0,139.0,207.95,674.15,840.9,1459.4864527864775
2018-06-28,4230.5,138.76,208.5,658.0,845.0,1460.592880024941
2018-06-29,4350.0,141.01,218.0,675.95,852.8,1500.8112119139194
2018-07-02,4376.0,144.0,221.01,677.2,879.3,1512.3283291215646
2018-07-03,4325.0,142.49,218.45,678.0,879.9,1496.6550273524297
2018-07-04,4334.5,142.24,217.7,684.15,874.7,1499.386064859664
2018-07-05,4462.0,145.55,224.54,686.0,903.7,1541.627919659798
2018-07-06,4415.5,144.96,226.71,678.75,907.2,1528.0207686981814
2018-07-09,4452.0,148.0,230.0,689.95,906.2,1541.3708443298674
2018-07-10,4355.0,147.3,230.3,699.9,901.3,1513.8087582056714
2018-07-11,4280.0,144.77,227.57,694.0,909.8,1490.8090225005044
2018-07-12,4236.0,145.08,226.6,697.05,891.8,1476.6734344027961
2018-07-13,4319.0,146.87,229.85,703.7,897.2,1503.210607288109
2018-07-16,4300.5,147.0,227.99,699.7,898.0,1497.0583174507856
2018-07-17,4262.5,145.31,222.5,690.05,886.0,1482.1431094180039
2018-07-18,4299.0,138.29,216.28,701.45,893.0,1491.1862630381715
2018-07-19,4334.0,137.58,207.5,704.95,890.8,1499.200727982739
2018-07-20,4300.0,136.47,204.34,700.0,881.6,1486.930448373368
2018-07-23,4340.0,138.37,208.42,693.2,871.0,1498.3578712784283
2018-07-24,4322.0,138.85,215.45,691.7,875.0,1495.1611892740868
2018-07-25,4385.0,138.21,213.7,705.0,895.7,1516.0941287032456
2018-07-26,4420.0,138.18,210.0,710.7,914.5,1527.5961258982436
2018-07-27,4425.0,137.99,208.9,707.8,920.0,1528.8848259142478
2018-07-30,4410.0,138.9,211.33,718.0,907.8,1525.4382736449572
2018-07-31,4451.5,143.79,214.86,721.4,924.4,1541.4638599951713
2018-08-01,4494.0,142.14,210.6,728.9,930.2,1553.6355728671413
2018-08-02,4501.5,140.36,206.6,723.1,929.4,1553.647156785176
2018-08-03,4499.5,142.39,202.21,730.0,924.9,1552.9175089461482
2018-08-06,4479.0,141.34,203.9,731.9,926.0,1547.4082519934477
